"age","job","marital","education","default","balance","housing","loan","contact","day","month","campaign","previous","Subscription","contact_success_rate","age_group","credit_risk"
36,"management","married","tertiary","no",2987,"yes","no","cellular","12","aug","1","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
36,"technician","married","unknown","no",756,"no","no","cellular","11","jul","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
38,"technician","single","tertiary","no",0,"yes","no","cellular","1","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"unknown","married","secondary","no",2727,"no","no","cellular","6","aug","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
40,"technician","married","secondary","no",93,"yes","no","unknown","13","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
31,"blue-collar","married","secondary","no",1766,"no","yes","cellular","5","jun","2","0","yes",0.0568070519098923,"Middle-aged","High Risk"
39,"services","married","secondary","no",124,"yes","no","cellular","31","jul","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"admin.","married","tertiary","no",69,"no","yes","cellular","4","may","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
53,"services","divorced","secondary","no",0,"no","no","cellular","12","mar","2","0","yes",0.0568070519098923,"Senior","Medium Risk"
38,"management","married","tertiary","no",0,"yes","no","cellular","13","may","5","2","no",0.106965174129353,"Middle-aged","Medium Risk"
59,"technician","married","secondary","no",259,"no","no","cellular","15","jun","1","1","yes",0.645833333333333,"Senior","Medium Risk"
38,"technician","single","tertiary","no",744,"yes","no","cellular","14","may","1","12","no",0.142857142857143,"Middle-aged","Medium Risk"
48,"services","married","secondary","no",116,"yes","no","telephone","20","apr","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
53,"blue-collar","married","secondary","no",70,"yes","no","unknown","5","may","2","0","no",0.0568070519098923,"Senior","Medium Risk"
44,"admin.","divorced","secondary","no",432,"no","no","cellular","9","feb","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
57,"management","married","tertiary","no",1172,"no","no","unknown","18","jun","1","0","no",0.0568070519098923,"Senior","Medium Risk"
29,"blue-collar","single","secondary","no",9,"yes","no","cellular","11","may","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
31,"services","married","secondary","no",428,"yes","no","unknown","21","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
31,"blue-collar","married","primary","no",620,"no","no","cellular","30","mar","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
40,"management","single","secondary","no",192,"yes","no","unknown","16","may","11","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
39,"blue-collar","married","secondary","no",0,"yes","no","cellular","7","may","1","2","no",0.106965174129353,"Middle-aged","Medium Risk"
44,"entrepreneur","married","primary","no",276,"yes","yes","unknown","15","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
29,"technician","single","secondary","no",113,"no","no","cellular","12","feb","2","4","yes",0.645833333333333,"Middle-aged","Medium Risk"
40,"technician","married","secondary","no",782,"yes","no","unknown","14","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"entrepreneur","married","primary","no",82,"yes","no","cellular","18","nov","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
46,"management","married","tertiary","no",1008,"no","no","cellular","29","aug","13","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
26,"admin.","single","secondary","no",443,"no","no","cellular","30","jul","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
41,"technician","married","secondary","no",351,"yes","no","cellular","9","jul","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
39,"technician","single","tertiary","no",-41,"no","yes","cellular","25","aug","15","0","no",0.0568070519098923,"Middle-aged","High Risk"
27,"services","single","secondary","no",-124,"no","no","cellular","18","jul","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
31,"blue-collar","married","secondary","no",79,"yes","yes","cellular","23","jul","11","0","no",0.0568070519098923,"Middle-aged","High Risk"
55,"retired","married","tertiary","no",197,"no","yes","cellular","8","jul","1","0","no",0.0568070519098923,"Senior","High Risk"
51,"blue-collar","divorced","primary","no",837,"no","no","telephone","30","jul","2","0","no",0.0568070519098923,"Senior","Medium Risk"
50,"management","married","tertiary","no",-94,"no","yes","unknown","25","jun","1","0","no",0.0568070519098923,"Senior","High Risk"
30,"services","married","secondary","no",1743,"yes","no","cellular","5","feb","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
49,"admin.","married","secondary","no",635,"no","no","cellular","25","aug","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
56,"retired","married","secondary","no",-113,"yes","yes","cellular","12","aug","2","0","no",0.0568070519098923,"Senior","High Risk"
30,"admin.","married","secondary","no",124,"no","no","telephone","16","jun","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
36,"entrepreneur","single","secondary","no",475,"no","no","cellular","25","jul","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
37,"technician","single","secondary","yes",375,"no","no","unknown","9","jun","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
45,"technician","married","secondary","no",1415,"yes","no","cellular","17","nov","1","1","no",0.106965174129353,"Middle-aged","Medium Risk"
34,"unemployed","single","secondary","no",0,"no","no","cellular","17","nov","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
30,"blue-collar","married","secondary","no",-99,"yes","no","cellular","15","may","5","0","no",0.0568070519098923,"Middle-aged","High Risk"
32,"technician","married","secondary","no",167,"yes","yes","cellular","8","aug","3","0","no",0.0568070519098923,"Middle-aged","High Risk"
46,"housemaid","married","primary","no",19,"yes","no","telephone","21","jul","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
29,"self-employed","married","tertiary","no",242,"yes","no","cellular","18","jul","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
53,"unknown","married","unknown","no",13,"no","no","telephone","28","jan","1","0","no",0.0568070519098923,"Senior","Medium Risk"
32,"technician","married","secondary","no",286,"no","no","cellular","20","apr","1","4","no",0.106965174129353,"Middle-aged","Medium Risk"
49,"unemployed","married","secondary","no",769,"yes","no","unknown","14","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
35,"management","married","tertiary","no",93,"no","no","cellular","4","may","2","1","no",0.142857142857143,"Middle-aged","Medium Risk"
38,"blue-collar","married","secondary","no",1663,"yes","no","cellular","13","apr","3","1","no",0.106965174129353,"Middle-aged","Medium Risk"
39,"entrepreneur","married","primary","no",238,"yes","yes","cellular","19","nov","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
34,"technician","single","secondary","no",2178,"yes","no","cellular","26","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
42,"blue-collar","married","primary","no",792,"yes","yes","cellular","19","nov","2","12","no",0.142857142857143,"Middle-aged","High Risk"
35,"blue-collar","single","unknown","no",871,"yes","no","unknown","6","jun","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
60,"admin.","married","secondary","no",1025,"no","no","cellular","6","aug","8","0","no",0.0568070519098923,"Senior","Medium Risk"
57,"technician","divorced","secondary","no",63,"yes","no","unknown","5","may","1","0","no",0.0568070519098923,"Senior","Medium Risk"
31,"blue-collar","single","secondary","no",16,"no","no","cellular","7","jul","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
29,"management","single","secondary","no",417,"no","no","cellular","7","oct","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
46,"blue-collar","married","primary","no",2749,"yes","no","cellular","17","nov","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"technician","married","secondary","no",133,"no","no","cellular","4","may","1","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
32,"blue-collar","single","secondary","no",1721,"yes","no","unknown","21","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
32,"technician","single","secondary","no",2979,"no","no","cellular","25","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
43,"management","married","tertiary","no",690,"yes","no","cellular","6","aug","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
50,"blue-collar","divorced","secondary","no",203,"yes","no","telephone","19","nov","1","4","no",0.142857142857143,"Senior","Medium Risk"
34,"blue-collar","married","secondary","no",322,"yes","no","cellular","20","apr","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
31,"admin.","divorced","secondary","no",1210,"no","no","cellular","16","jul","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
43,"self-employed","married","secondary","no",634,"yes","no","cellular","17","nov","1","1","no",0.106965174129353,"Middle-aged","Medium Risk"
49,"entrepreneur","married","secondary","no",273,"no","no","cellular","23","jul","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
22,"student","single","unknown","no",47,"no","no","cellular","3","jul","3","0","no",0.0568070519098923,"Young","Medium Risk"
35,"management","married","tertiary","no",1100,"no","yes","cellular","29","jan","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
56,"admin.","married","secondary","no",0,"yes","no","telephone","19","nov","2","0","no",0.0568070519098923,"Senior","Medium Risk"
53,"blue-collar","married","secondary","no",0,"no","no","telephone","31","jul","4","0","no",0.0568070519098923,"Senior","Medium Risk"
54,"entrepreneur","married","tertiary","no",1544,"no","yes","cellular","5","feb","7","3","no",0.106965174129353,"Senior","High Risk"
41,"self-employed","married","secondary","no",28,"yes","no","cellular","11","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
40,"blue-collar","married","secondary","no",1012,"yes","no","cellular","6","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"blue-collar","married","primary","no",245,"yes","yes","cellular","8","may","3","0","no",0.0568070519098923,"Middle-aged","High Risk"
33,"management","single","tertiary","no",1998,"no","no","cellular","19","nov","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
36,"services","married","secondary","no",1328,"yes","no","unknown","6","jun","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
34,"entrepreneur","married","tertiary","no",412,"yes","yes","cellular","8","jul","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
55,"management","married","primary","no",229,"no","yes","unknown","9","jun","3","0","no",0.0568070519098923,"Senior","High Risk"
28,"student","single","tertiary","no",1562,"no","no","cellular","15","feb","4","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
29,"admin.","single","secondary","no",3432,"yes","no","cellular","17","apr","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
31,"admin.","single","secondary","no",144,"yes","no","unknown","4","jul","11","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
52,"management","married","tertiary","no",1339,"yes","no","cellular","22","aug","5","0","no",0.0568070519098923,"Senior","Medium Risk"
54,"services","married","unknown","no",386,"no","yes","cellular","19","nov","1","1","no",0.645833333333333,"Senior","High Risk"
55,"entrepreneur","married","secondary","no",204,"no","no","cellular","14","jul","13","0","no",0.0568070519098923,"Senior","Medium Risk"
28,"blue-collar","divorced","unknown","no",101,"yes","no","unknown","28","may","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
45,"unemployed","divorced","secondary","no",728,"yes","yes","cellular","18","nov","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
45,"entrepreneur","married","primary","no",2418,"yes","no","unknown","14","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
42,"technician","single","secondary","no",0,"yes","no","unknown","7","may","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
43,"unknown","single","unknown","no",181,"no","no","telephone","28","jan","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
34,"management","married","tertiary","no",176,"no","no","cellular","18","aug","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
36,"blue-collar","married","primary","no",49,"yes","no","cellular","15","may","2","5","no",0.142857142857143,"Middle-aged","Medium Risk"
37,"blue-collar","married","secondary","no",2023,"yes","no","cellular","10","jul","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
50,"blue-collar","married","secondary","no",372,"yes","no","telephone","11","may","1","0","no",0.0568070519098923,"Senior","Medium Risk"
34,"blue-collar","single","primary","no",464,"yes","no","cellular","18","may","1","2","no",0.142857142857143,"Middle-aged","Medium Risk"
48,"management","married","secondary","no",117,"yes","no","cellular","16","apr","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
47,"admin.","married","secondary","no",104,"yes","yes","cellular","14","jul","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
40,"management","married","tertiary","no",1041,"yes","no","unknown","12","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
37,"management","married","tertiary","no",539,"no","no","cellular","18","jan","2","3","no",0.106965174129353,"Middle-aged","Medium Risk"
38,"blue-collar","married","primary","no",0,"yes","no","unknown","3","jun","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
29,"technician","single","tertiary","no",406,"yes","no","cellular","17","jul","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
46,"blue-collar","married","primary","no",2558,"yes","no","telephone","20","nov","1","1","no",0.142857142857143,"Middle-aged","Medium Risk"
26,"blue-collar","married","secondary","no",484,"yes","no","unknown","19","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
